DATE,COMPOUND,BLOCK,DESCRIPTION,NAME,ALARM TYPE Type,ALARM DESC,ALM_RTN,PRIORITY,VALUE,ALARM VALUE,UNITS,LOCATION,GRP
2026-07-16 06:03:15.0,1BFA_GSM_ALM,BFA_ALM12,MARK VIE A BFPT ALARM,,STA_4,BENTLY VIBRATION OK,RTN,1,0,0,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1011,1
2026-07-16 06:03:15.0,1BFB_GSM_ALM,BFB_ALM12,MARK VIE B BFPT ALARM,,STA_4,BENTLY VIBRATION OK,RTN,1,0,0,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1011,1
2026-07-16 06:03:15.6,1DAS11,IVVH0031,BFP A INB BRG  X  VIB,1725,HIABS,HIGH,RTN,1,1.43814,2,MILS,!WP1002!WP1006!WP1007!WP1001!WP1003!WP1014!hist14!CP1008,1
2026-07-16 06:03:15.6,1DAS11,IVVH0441,BFP A INB BRG      Y  VIB,1726,HIABS,HIGH,RTN,1,1.35231,2,MILS,!WP1002!WP1006!WP1007!WP1001!WP1003!WP1014!hist14!CP1008,1
2026-07-16 06:03:17.6,1DAS11,IVVH0021,BFP A OUTB BRG     Y  VIB,1724,HIABS,HIGH,RTN,1,1.52016,2,MILS,!WP1002!WP1006!WP1007!WP1001!WP1003!WP1014!hist14!CP1008,1
2026-07-16 06:03:38.6,1MELIM,ZDS5504,WET/DRY INTFC VLV  DM DEV,,HIDEV,HIGH DEVIATION ALARM,RTN,3,54.0645,57.5,%,!hist14!CP1017,2
2026-07-16 06:03:41.2,1ULD,B3_ALM,BLOCK LOAD INC/DEC ALM,,STATE,BLOCK LOAD INCREASE/DECREASE,ALM,3,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1001,1
2026-07-16 06:03:51.7,1ULD,B3_ALM,BLOCK LOAD INC/DEC ALM,,STATE,LOAD BLOCK NOT IN SERVICE,RTN,3,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1001,1
2026-07-16 06:04:08.3,1MKVIE_ALM2,B1A,MARK VIE A BFPT GENERAL ALARM,,STATE,NORMAL,RTN,1,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1002,1
2026-07-16 06:04:08.3,1MKVIE_ALM2,B2A,MARK VIE B BFPT GENERAL ALARM,,STATE,NORMAL,RTN,1,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1002,1
2026-07-16 06:04:40.3,FD_FAN_VIB,A_FAN_VEL_AX,A FD FAN VEL AX,,HIABS,A FD FAN VEL AX HI VIB,RTN,1,2.47484,3,MILS,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1005,1
2026-07-16 06:05:07.0,1WB_DEV,SOFA_ANY_DEV,SOFA ANY DEVIATION,,STATE,NORMAL,RTN,5,,,%,,0
2026-07-16 06:05:09.6,1MELIM,ZDS5504,WET/DRY INTFC VLV  DM DEV,,HIDEV,HIGH DEVIATION ALARM,ALM,3,98.8496,5,%,!hist14!CP1017,2
2026-07-16 06:05:26.8,1MSPULV,PUMAH011,PULV MILL H AMPS,,HHABS,,RTN,5,85.3828,140,AMPS,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1003,1
2026-07-16 06:05:26.3,1MSPULV,PUMAH011,PULV MILL H AMPS,,HHABS,,ALM,5,199.398,140,AMPS,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1003,1
2026-07-16 06:05:27.0,1WB_DEV,SOFA_ANY_DEV,SOFA ANY DEVIATION,,STATE,DEVIATION,ALM,5,,,MILS,,0
2026-07-16 06:06:11.3,FD_FAN_VIB,A_FAN_VEL_AX,A FD FAN VEL AX,,HIABS,A FD FAN VEL AX HI VIB,ALM,1,3.01563,3,MILS,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1005,1
2026-07-16 06:06:12.5,1BCS_7,IKTE3451,REHEAT TEMP RIGHT (NORM),,HIABS,HIGH,RTN,1,1007.18,1012.18,DEG.F,!WP1002!WP1006!WP1007!WP1001!WP1003!WP1014!hist14!CP1007,1
2026-07-16 06:06:26.5,1BCS_7,IKTE3751,REHEAT TEMP RIGHT (REDUNDANT),,HIABS,HIGH,RTN,1,1007.18,1012.18,DEG.F,!WP1002!WP1006!WP1007!WP1001!WP1003!WP1014!hist14!CP1007,1
2026-07-16 06:07:26.3,FD_FAN_VIB,A_FAN_VEL_AX,A FD FAN VEL AX,,HIABS,A FD FAN VEL AX HI VIB,RTN,1,2.45391,3,MILS,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1005,1
2026-07-16 06:07:57.8,1MISC,B143,AUX ATM VLV DEV ALM,,STATE,NORMAL,RTN,5,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1002,1
2026-07-16 06:08:14.8,IDFAN_PEEC,OPCY_ALM,PRECIP OUT > 50%,PRECIP OUTLET,STATE,ALARM,ALM,3,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1003,1
2026-07-16 06:08:21.3,IDFAN_PEEC,OPCY_ALM,PRECIP OUT > 50%,PRECIP OUTLET,STATE,NORMAL,RTN,3,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1003,1
2026-07-16 06:08:28.6,1DAS10,IACE3001,COND MAKE-UP      CATION CNDCT,,HIABS,HIGH,ALM,1,0.302871,0.3,US/CM,!WP1002!WP1006!WP1007!WP1001!WP1003!WP1014!hist14!CP1008,1
2026-07-16 06:08:39.8,IDFAN_PEEC,OPCY_ALM,PRECIP OUT > 50%,PRECIP OUTLET,STATE,ALARM,ALM,3,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1003,1
2026-07-16 06:08:43.3,IDFAN_PEEC,OPCY_ALM,PRECIP OUT > 50%,PRECIP OUTLET,STATE,NORMAL,RTN,3,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1003,1
2026-07-16 06:10:15.0,1BCS_7,IKTE3751,REHEAT TEMP RIGHT (REDUNDANT),,HIABS,HIGH,ALM,1,1012.18,1012.18,DEG.F,!WP1002!WP1006!WP1007!WP1001!WP1003!WP1014!hist14!CP1007,1
2026-07-16 06:11:22.0,1BCS_7,IKTE3441,REHEAT TEMP LEFT (NORM),,HIABS,HIGH,RTN,1,1007.17,1012.18,DEG.F,!WP1002!WP1006!WP1007!WP1001!WP1003!WP1014!hist14!CP1007,1
2026-07-16 06:11:27.0,1BCS_7,IKTE3741,REHEAT TEMP LEFT (REDUNDANT),,HIABS,HIGH,RTN,1,1007.14,1012.18,DEG.F,!WP1002!WP1006!WP1007!WP1001!WP1003!WP1014!hist14!CP1007,1
2026-07-16 06:11:50.0,1BCS_7,IKTE3751,REHEAT TEMP RIGHT (REDUNDANT),,HIABS,HIGH,RTN,1,1007.1,1012.18,DEG.F,!WP1002!WP1006!WP1007!WP1001!WP1003!WP1014!hist14!CP1007,1
2026-07-16 06:12:55.3,1COND,B10,HOTWELL LEVEL XMTR - NORMAL,,HIABS,HIGH,ALM,1,3.00072,3,INCHES,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1002,1
2026-07-16 06:13:09.5,1SBRS,B13,R.H. SOOT BLOWING REG FBK,,HIABS,R.H. SOOTBLOWER FB @ 90%,ALM,5,91.627,90,PCT,!WP1002!WP1006!WP1007!WP1001!WP1003!WP1014!hist14!CP1009,1
2026-07-16 06:13:24.5,1SBRS,B13,R.H. SOOT BLOWING REG FBK,,HIABS,R.H. SOOTBLOWER FB @ 90%,RTN,5,87.9844,90,PCT,!WP1002!WP1006!WP1007!WP1001!WP1003!WP1014!hist14!CP1009,1
2026-07-16 06:14:47.3,1COND,B11,HOTWELL LEVEL XMTR - REDUNDANT,,HIABS,HIGH,ALM,1,3.00025,3,INCHES,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1002,1
2026-07-16 06:14:57.8,1MISC,B143,AUX ATM VLV DEV ALM,,STATE,DEVIATION,ALM,5,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1002,1
2026-07-16 06:15:14.8,FD_FAN_VIB,A_FAN_VEL_AX,A FD FAN VEL AX,,HIABS,A FD FAN VEL AX HI VIB,ALM,1,3.10156,3,MILS,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1005,1
2026-07-16 06:15:42.8,1COND,B11,HOTWELL LEVEL XMTR - REDUNDANT,,HIABS,HIGH,RTN,1,2.49678,3,INCHES,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1002,1
2026-07-16 06:16:10.3,1COND,B10,HOTWELL LEVEL XMTR - NORMAL,,HIABS,HIGH,RTN,1,2.49951,3,INCHES,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1002,1
2026-07-16 06:16:46.3,FD_FAN_VIB,A_FAN_VEL_AX,A FD FAN VEL AX,,HIABS,A FD FAN VEL AX HI VIB,RTN,1,2.13922,3,MILS,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1005,1
2026-07-16 06:17:05.5,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),RTN,5,2.2043,2,INH2O,!hist14!CP1016,2
2026-07-16 06:17:05.5,1LP_HTRLVL1,LDA048,LP HTR 1 EMERG VALVE DMD POS DEV,,LODEV,LOW DEV,ALM,1,1.5625,1.61965,%,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1013,1
2026-07-16 06:17:07.5,1LP_HTRLVL1,LDA048,LP HTR 1 EMERG VALVE DMD POS DEV,,LODEV,LOW DEV,RTN,1,5.53516,3.53963,%,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1013,1
2026-07-16 06:17:14.3,FD_FAN_VIB,A_FAN_VEL_AX,A FD FAN VEL AX,,HIABS,A FD FAN VEL AX HI VIB,ALM,1,3.04813,3,MILS,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1005,1
2026-07-16 06:17:16.3,FD_FAN_VIB,A_FAN_VEL_AX,A FD FAN VEL AX,,HIABS,A FD FAN VEL AX HI VIB,RTN,1,2.225,3,MILS,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1005,1
2026-07-16 06:17:18.0,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),ALM,5,1.97109,2,INH2O,!hist14!CP1016,2
2026-07-16 06:18:38.6,1MELIM,ZDS5504,WET/DRY INTFC VLV  DM DEV,,HIDEV,HIGH DEVIATION ALARM,RTN,3,54.0469,57.5,%,!hist14!CP1017,2
2026-07-16 06:19:01.1,1DAS10,IACE3211,COND MAKE-UP SPEC CNDCT,,HIABS,HIGH,ALM,1,0.300215,0.3,US/CM,!WP1002!WP1006!WP1007!WP1001!WP1003!WP1014!hist14!CP1008,1
2026-07-16 06:20:09.6,1MELIM,ZDS5504,WET/DRY INTFC VLV  DM DEV,,HIDEV,HIGH DEVIATION ALARM,ALM,3,99.0352,5,%,!hist14!CP1017,2
2026-07-16 06:24:14.6,1MELIM,ZDS5504,WET/DRY INTFC VLV  DM DEV,,HIDEV,HIGH DEVIATION ALARM,RTN,3,53.9492,57.5,%,!hist14!CP1017,2
2026-07-16 06:25:15.6,1MELIM,ZDS5504,WET/DRY INTFC VLV  DM DEV,,LODEV,LOW DEVIATION ALARM,ALM,3,-1.23438,95,%,!hist14!CP1017,2
2026-07-16 06:25:54.5,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),RTN,5,2.20605,2,INH2O,!hist14!CP1016,2
2026-07-16 06:25:58.5,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),ALM,5,1.97207,2,INH2O,!hist14!CP1016,2
2026-07-16 06:26:12.6,1DAS11,IAAH3281,COND PUMP DISCH   SILICA,1233,HIABS,HIGH,RTN,1,9.33789,10,ppb,!WP1002!WP1006!WP1007!WP1001!WP1003!WP1014!hist14!CP1008,1
2026-07-16 06:29:32.7,ASH_DCS,PLC_TRB,ASH PLC TROUBLE ALARM,ASH PLC,STATE,TROUBLE ALARM,ALM,3,,,,!WP1002!WP1006!WP1007!WP1001!WP1003!WP1014!hist14!CP1006,1
2026-07-16 06:30:50.5,1SBRS,B13,R.H. SOOT BLOWING REG FBK,,HIABS,R.H. SOOTBLOWER FB @ 90%,ALM,5,96.2148,90,PCT,!WP1002!WP1006!WP1007!WP1001!WP1003!WP1014!hist14!CP1009,1
2026-07-16 06:31:01.5,1SBRS,B13,R.H. SOOT BLOWING REG FBK,,HIABS,R.H. SOOTBLOWER FB @ 90%,RTN,5,88.3184,90,PCT,!WP1002!WP1006!WP1007!WP1001!WP1003!WP1014!hist14!CP1009,1
2026-07-16 06:35:46.3,1MISC,B143,AUX ATM VLV DEV ALM,,STATE,NORMAL,RTN,5,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1002,1
2026-07-16 06:45:44.5,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),RTN,5,2.20176,2,INH2O,!hist14!CP1016,2
2026-07-16 06:45:48.5,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),ALM,5,1.99805,2,INH2O,!hist14!CP1016,2
2026-07-16 06:46:17.4,IDFAN_PEEC,OPCY_ALM,PRECIP OUT > 50%,PRECIP OUTLET,STATE,ALARM,ALM,3,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1003,1
2026-07-16 06:46:22.0,IDFAN_PEEC,OPCY_ALM,PRECIP OUT > 50%,PRECIP OUTLET,STATE,NORMAL,RTN,3,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1003,1
2026-07-16 06:48:04.3,1MISC,B143,AUX ATM VLV DEV ALM,,STATE,DEVIATION,ALM,5,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1002,1
2026-07-16 06:49:49.4,PAC_PLC,ACI_FDR_A_TR,ACI FDR A AC-WIC-5007 TRBLE ALM,,CHANGE,PAC FEEDER A TROUBLE,ALM,1,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1003,1
2026-07-16 06:50:01.4,PAC_PLC,ACI_FDR_A_TR,ACI FDR A AC-WIC-5007 TRBLE ALM,,CHANGE,PAC FEEDER A TROUBLE,ALM,1,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1003,1
2026-07-16 06:50:04.4,PAC_PLC,ACI_FDR_A_TR,ACI FDR A AC-WIC-5007 TRBLE ALM,,CHANGE,PAC FEEDER A TROUBLE,ALM,1,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1003,1
2026-07-16 06:50:07.4,PAC_PLC,ACI_FDR_A_TR,ACI FDR A AC-WIC-5007 TRBLE ALM,,CHANGE,PAC FEEDER A TROUBLE,ALM,1,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1003,1
2026-07-16 06:50:31.0,PAC_PLC,ACI_FDR_A_TR,ACI FDR A AC-WIC-5007 TRBLE ALM,,CHANGE,PAC FEEDER A TROUBLE,ALM,1,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1003,1
2026-07-16 06:50:32.0,PAC_PLC,ACI_FDR_A_TR,ACI FDR A AC-WIC-5007 TRBLE ALM,,CHANGE,PAC FEEDER A TROUBLE,ALM,1,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1003,1
2026-07-16 06:50:50.8,1MISC,B143,AUX ATM VLV DEV ALM,,STATE,NORMAL,RTN,5,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1002,1
2026-07-16 06:54:10.4,1AB_SCR_SEQ,SCR_HOP_T13,SCR HOPPER SEQ XV5101 TIMER,,PTARG,TIMEOUT,ALM,3,241,240,SEC,!WP1002!WP1011!WP1001!hist14!CP1020,1
2026-07-16 06:54:11.4,1AB_SCR_SEQ,SCR_HOP_T13,SCR HOPPER SEQ XV5101 TIMER,,PTARG,TIMEOUT,RTN,3,0,240,SEC,!WP1002!WP1011!WP1001!hist14!CP1020,1
2026-07-16 06:54:38.0,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),RTN,5,2.20313,2,INH2O,!hist14!CP1016,2
2026-07-16 06:54:43.5,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),ALM,5,1.98555,2,INH2O,!hist14!CP1016,2
2026-07-16 06:59:13.1,1AR_LS,DEV_5803,LS SYS B,,STATE,VALVE 5803 DEVIATION,ALM,3,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1017,1
2026-07-16 06:59:15.5,1AB_SCR_SEQ,SCR_HOP_T14,SCR HOPPER SEQ XV5102 TIMER,,PTARG,TIMEOUT,ALM,3,241,240,SEC,!WP1002!WP1011!WP1001!hist14!CP1020,1
2026-07-16 06:59:16.5,1AB_SCR_SEQ,SCR_HOP_T14,SCR HOPPER SEQ XV5102 TIMER,,PTARG,TIMEOUT,RTN,3,0,240,SEC,!WP1002!WP1011!WP1001!hist14!CP1020,1
2026-07-16 07:00:06.6,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),RTN,5,2.20098,2,INH2O,!hist14!CP1016,2
2026-07-16 07:00:07.1,1AR_LS,DEV_5803,LS SYS B,,STATE,,RTN,3,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1017,1
2026-07-16 07:00:14.1,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),ALM,5,1.97031,2,INH2O,!hist14!CP1016,2
2026-07-16 07:02:07.0,1NW_ESP_SMP,NWAI6702B,PRECIP SUMP PMP B DSCH PH,,IOBAD,BAD CHANNEL,RTN,3,,,,!WP1002!WP1011!WP1001!hist14!CP1020,1
2026-07-16 07:02:35.1,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),RTN,5,2.20918,2,INH2O,!hist14!CP1016,2
2026-07-16 07:02:39.6,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),ALM,5,1.98965,2,INH2O,!hist14!CP1016,2
2026-07-16 07:03:11.1,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),RTN,5,2.20879,2,INH2O,!hist14!CP1016,2
2026-07-16 07:03:18.6,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),ALM,5,1.99961,2,INH2O,!hist14!CP1016,2
2026-07-16 07:04:04.1,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),RTN,5,2.21934,2,INH2O,!hist14!CP1016,2
2026-07-16 07:04:11.1,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),ALM,5,1.96445,2,INH2O,!hist14!CP1016,2
2026-07-16 07:04:18.3,1BWCP_PURGE,OUTLET_TEMP,BWCP PURGE COOLER OUTLET TEMP,,HIABS,,RTN,2,101.987,105,DEGF,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1005,1
2026-07-16 07:04:20.5,1AB_SCR_SEQ,SCR_HOP_T15,SCR HOPPER SEQ XV5103 TIMER,,PTARG,TIMEOUT,ALM,3,241,240,SEC,!WP1002!WP1011!WP1001!hist14!CP1020,1
2026-07-16 07:04:21.5,1AB_SCR_SEQ,SCR_HOP_T15,SCR HOPPER SEQ XV5103 TIMER,,PTARG,TIMEOUT,RTN,3,0,240,SEC,!WP1002!WP1011!WP1001!hist14!CP1020,1
2026-07-16 07:05:00.6,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),RTN,5,2.2043,2,INH2O,!hist14!CP1016,2
2026-07-16 07:05:04.1,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),ALM,5,1.98105,2,INH2O,!hist14!CP1016,2
2026-07-16 07:05:11.0,1MISC,B143,AUX ATM VLV DEV ALM,,STATE,DEVIATION,ALM,5,,,,!WP1001!WP1002!WP1003!WP1006!WP1007!WP1014!hist14!CP1002,1
2026-07-16 07:06:14.1,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),RTN,5,2.2252,2,INH2O,!hist14!CP1016,2
2026-07-16 07:06:18.1,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),ALM,5,1.97305,2,INH2O,!hist14!CP1016,2
2026-07-16 07:06:49.1,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),RTN,5,2.20742,2,INH2O,!hist14!CP1016,2
2026-07-16 07:06:53.6,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),ALM,5,1.98789,2,INH2O,!hist14!CP1016,2
2026-07-16 07:08:37.6,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),RTN,5,2.22109,2,INH2O,!hist14!CP1016,2
2026-07-16 07:08:47.6,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),ALM,5,1.99238,2,INH2O,!hist14!CP1016,2
2026-07-16 07:09:11.6,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),RTN,5,2.21133,2,INH2O,!hist14!CP1016,2
2026-07-16 07:09:25.5,1AB_SCR_SEQ,SCR_HOP_T16,SCR HOPPER SEQ XV5104 TIMER,,PTARG,TIMEOUT,ALM,3,241,240,SEC,!WP1002!WP1011!WP1001!hist14!CP1020,1
2026-07-16 07:09:26.5,1AB_SCR_SEQ,SCR_HOP_T16,SCR HOPPER SEQ XV5104 TIMER,,PTARG,TIMEOUT,RTN,3,0,240,SEC,!WP1002!WP1011!WP1001!hist14!CP1020,1
2026-07-16 07:09:46.1,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),ALM,5,1.98164,2,INH2O,!hist14!CP1016,2
2026-07-16 07:10:00.1,1SCRA_IDSAV,SLPDI5416A,A IDMPR SCR SA PSG TO FG DUCT DP,,LOABS,SCR A IN DMPR SEAL DP LOW (SERV),RTN,5,2.20117,2,INH2O,!hist14!CP1016,2
